,0,90,180,270,model_name,dataset_name,group_name,data_transformations,full_finetune,method
1864,526.5,75.25,66.5,59.96875,RN50,CIFAR100,rot90,rot90,False,equitune
1865,83.6875,76.0625,93.0,91.625,RN50,CIFAR100,rot90,rot90,False,equitune
1866,109.25,90.0,90.4375,99.8125,RN50,CIFAR100,rot90,rot90,False,equitune
1867,58.5,90.3125,97.625,73.6875,RN50,CIFAR100,rot90,rot90,False,equitune
1868,71.4375,84.375,60.375,56.03125,RN50,CIFAR100,rot90,rot90,False,equitune
1869,105.5,75.375,68.9375,76.5625,RN50,CIFAR100,rot90,rot90,False,equitune
1870,99.125,104.8125,118.5625,126.375,RN50,CIFAR100,rot90,rot90,False,equitune
1871,116.8125,76.9375,129.125,119.9375,RN50,CIFAR100,rot90,rot90,False,equitune
1872,125.9375,76.75,86.3125,66.8125,RN50,CIFAR100,rot90,rot90,False,equitune
1873,1381.0,80.125,68.75,60.15625,RN50,CIFAR100,rot90,rot90,False,equitune
1874,74.5,78.6875,72.3125,80.625,RN50,CIFAR100,rot90,rot90,False,equitune
1875,88.8125,64.625,84.0,69.0,RN50,CIFAR100,rot90,rot90,False,equitune
1876,1094.0,65.125,77.875,105.25,RN50,CIFAR100,rot90,rot90,False,equitune
1877,104.125,72.125,84.8125,78.625,RN50,CIFAR100,rot90,rot90,False,equitune
1878,115.0,135.0,116.0,127.9375,RN50,CIFAR100,rot90,rot90,False,equitune
1879,1139.0,68.5,65.25,71.5625,RN50,CIFAR100,rot90,rot90,False,equitune
1880,125.0,90.4375,60.78125,76.25,RN50,CIFAR100,rot90,rot90,False,equitune
1881,526.0,109.0625,95.5,80.5625,RN50,CIFAR100,rot90,rot90,False,equitune
1882,125.625,71.6875,77.25,87.625,RN50,CIFAR100,rot90,rot90,False,equitune
1883,74.5625,55.875,84.25,99.6875,RN50,CIFAR100,rot90,rot90,False,equitune
1884,103.3125,128.375,107.375,145.5,RN50,CIFAR100,rot90,rot90,False,equitune
1885,100.5,71.1875,97.875,72.0625,RN50,CIFAR100,rot90,rot90,False,equitune
1886,984.0,75.4375,143.0,91.875,RN50,CIFAR100,rot90,rot90,False,equitune
1887,67.0625,73.125,106.5,74.3125,RN50,CIFAR100,rot90,rot90,False,equitune
1888,59.21875,83.875,82.3125,67.6875,RN50,CIFAR100,rot90,rot90,False,equitune
1889,98.0625,74.5625,84.5625,61.53125,RN50,CIFAR100,rot90,rot90,False,equitune
1890,126.25,92.0625,98.5625,114.3125,RN50,CIFAR100,rot90,rot90,False,equitune
1891,541.5,72.875,110.75,94.875,RN50,CIFAR100,rot90,rot90,False,equitune
1892,73.75,94.125,86.3125,81.9375,RN50,CIFAR100,rot90,rot90,False,equitune
1893,84.625,72.3125,74.0,89.875,RN50,CIFAR100,rot90,rot90,False,equitune
1894,62.5625,68.875,73.6875,66.4375,RN50,CIFAR100,rot90,rot90,False,equitune
1895,100.125,95.125,75.875,105.125,RN50,CIFAR100,rot90,rot90,False,equitune
1896,733.5,93.9375,93.9375,109.5625,RN50,CIFAR100,rot90,rot90,False,equitune
1897,90.125,63.40625,71.4375,83.1875,RN50,CIFAR100,rot90,rot90,False,equitune
1898,228.5,86.0,87.1875,159.0,RN50,CIFAR100,rot90,rot90,False,equitune
1899,118.5,70.6875,97.4375,56.71875,RN50,CIFAR100,rot90,rot90,False,equitune
1900,612.0,69.25,116.9375,87.5,RN50,CIFAR100,rot90,rot90,False,equitune
1901,61.46875,69.8125,92.75,90.9375,RN50,CIFAR100,rot90,rot90,False,equitune
1902,77.1875,79.375,71.1875,75.5625,RN50,CIFAR100,rot90,rot90,False,equitune
1903,123.5,65.6875,110.25,77.25,RN50,CIFAR100,rot90,rot90,False,equitune
1904,641.5,74.375,71.9375,68.125,RN50,CIFAR100,rot90,rot90,False,equitune
1905,75.5625,81.5625,46.46875,71.4375,RN50,CIFAR100,rot90,rot90,False,equitune
1906,558.0,83.1875,90.3125,88.0,RN50,CIFAR100,rot90,rot90,False,equitune
1907,138.625,73.9375,61.3125,54.03125,RN50,CIFAR100,rot90,rot90,False,equitune
1908,104.6875,134.125,204.375,137.125,RN50,CIFAR100,rot90,rot90,False,equitune
1909,91.3125,107.0625,66.875,118.125,RN50,CIFAR100,rot90,rot90,False,equitune
1910,99.1875,89.9375,86.4375,77.6875,RN50,CIFAR100,rot90,rot90,False,equitune
1911,662.5,76.8125,77.8125,74.0625,RN50,CIFAR100,rot90,rot90,False,equitune
1912,113.0625,83.9375,105.25,78.0,RN50,CIFAR100,rot90,rot90,False,equitune
1913,471.5,79.1875,86.0,70.3125,RN50,CIFAR100,rot90,rot90,False,equitune
1914,106.3125,87.8125,80.75,89.5,RN50,CIFAR100,rot90,rot90,False,equitune
1915,122.1875,86.4375,157.125,84.875,RN50,CIFAR100,rot90,rot90,False,equitune
1916,46.90625,52.78125,64.5,70.4375,RN50,CIFAR100,rot90,rot90,False,equitune
1917,84.375,71.375,73.3125,81.1875,RN50,CIFAR100,rot90,rot90,False,equitune
1918,130.875,73.625,81.75,101.0,RN50,CIFAR100,rot90,rot90,False,equitune
1919,80.5,82.3125,90.0,67.875,RN50,CIFAR100,rot90,rot90,False,equitune
1920,82.875,82.9375,76.875,87.9375,RN50,CIFAR100,rot90,rot90,False,equitune
1921,115.75,89.0625,78.3125,86.875,RN50,CIFAR100,rot90,rot90,False,equitune
1922,240.25,68.4375,78.3125,73.9375,RN50,CIFAR100,rot90,rot90,False,equitune
1923,122.75,104.875,96.1875,68.5625,RN50,CIFAR100,rot90,rot90,False,equitune
1924,64.625,56.34375,83.3125,64.9375,RN50,CIFAR100,rot90,rot90,False,equitune
1925,116.625,84.9375,98.25,77.8125,RN50,CIFAR100,rot90,rot90,False,equitune
1926,229.25,112.25,88.5625,115.0,RN50,CIFAR100,rot90,rot90,False,equitune
1927,209.0,133.0,246.375,162.625,RN50,CIFAR100,rot90,rot90,False,equitune
1928,80.9375,86.125,78.25,75.5,RN50,CIFAR100,rot90,rot90,False,equitune
1929,176.25,79.5625,128.375,84.625,RN50,CIFAR100,rot90,rot90,False,equitune
1930,107.1875,116.625,141.5,117.375,RN50,CIFAR100,rot90,rot90,False,equitune
1931,111.375,84.875,67.625,78.5,RN50,CIFAR100,rot90,rot90,False,equitune
1932,300.75,85.6875,83.125,43.90625,RN50,CIFAR100,rot90,rot90,False,equitune
1933,214.875,141.125,189.875,170.875,RN50,CIFAR100,rot90,rot90,False,equitune
1934,109.125,77.0625,76.5625,88.0,RN50,CIFAR100,rot90,rot90,False,equitune
1935,76.4375,68.375,69.1875,68.5,RN50,CIFAR100,rot90,rot90,False,equitune
1936,933.0,64.375,89.5625,72.625,RN50,CIFAR100,rot90,rot90,False,equitune
1937,120.0625,64.625,68.5,61.1875,RN50,CIFAR100,rot90,rot90,False,equitune
1938,174.875,90.0,103.375,67.5,RN50,CIFAR100,rot90,rot90,False,equitune
1939,107.0625,62.625,71.0625,61.09375,RN50,CIFAR100,rot90,rot90,False,equitune
1940,243.75,81.6875,88.8125,78.125,RN50,CIFAR100,rot90,rot90,False,equitune
1941,199.0,83.5625,69.0625,85.6875,RN50,CIFAR100,rot90,rot90,False,equitune
1942,72.3125,90.3125,87.9375,57.21875,RN50,CIFAR100,rot90,rot90,False,equitune
1943,128.5,114.75,78.125,81.125,RN50,CIFAR100,rot90,rot90,False,equitune
1944,72.875,99.9375,63.75,88.4375,RN50,CIFAR100,rot90,rot90,False,equitune
1945,87.0625,84.6875,323.5,99.25,RN50,CIFAR100,rot90,rot90,False,equitune
1946,64.6875,78.9375,75.25,58.59375,RN50,CIFAR100,rot90,rot90,False,equitune
1947,85.5,86.6875,184.625,114.875,RN50,CIFAR100,rot90,rot90,False,equitune
1948,66.875,73.6875,73.8125,67.0,RN50,CIFAR100,rot90,rot90,False,equitune
1949,70.875,84.1875,104.4375,72.9375,RN50,CIFAR100,rot90,rot90,False,equitune
1950,151.25,86.5,69.3125,71.0625,RN50,CIFAR100,rot90,rot90,False,equitune
1951,257.25,62.1875,75.625,71.375,RN50,CIFAR100,rot90,rot90,False,equitune
1952,82.0625,99.9375,83.3125,68.9375,RN50,CIFAR100,rot90,rot90,False,equitune
1953,80.5,82.3125,78.625,95.1875,RN50,CIFAR100,rot90,rot90,False,equitune
1954,92.9375,77.5625,82.625,65.875,RN50,CIFAR100,rot90,rot90,False,equitune
1955,88.4375,77.4375,81.3125,78.625,RN50,CIFAR100,rot90,rot90,False,equitune
1956,79.6875,75.5625,72.875,68.9375,RN50,CIFAR100,rot90,rot90,False,equitune
1957,232.625,111.1875,108.5625,79.1875,RN50,CIFAR100,rot90,rot90,False,equitune
1958,74.625,75.875,76.3125,73.5,RN50,CIFAR100,rot90,rot90,False,equitune
1959,98.5625,90.125,117.75,122.0625,RN50,CIFAR100,rot90,rot90,False,equitune
1960,70.3125,96.9375,83.25,78.75,RN50,CIFAR100,rot90,rot90,False,equitune
1961,346.25,77.625,186.375,57.84375,RN50,CIFAR100,rot90,rot90,False,equitune
1962,384.0,93.25,101.0625,65.375,RN50,CIFAR100,rot90,rot90,False,equitune
1963,85.5,70.625,82.5625,113.8125,RN50,CIFAR100,rot90,rot90,False,equitune
1964,102.4375,86.3125,70.875,69.375,RN50,CIFAR100,rot90,rot90,False,equitune
1965,76.8125,78.125,72.25,62.90625,RN50,CIFAR100,rot90,rot90,False,equitune
1966,107.125,115.6875,143.625,115.5,RN50,CIFAR100,rot90,rot90,False,equitune
1967,116.875,100.3125,73.625,73.625,RN50,CIFAR100,rot90,rot90,False,equitune
1968,165.625,69.8125,81.25,66.1875,RN50,CIFAR100,rot90,rot90,False,equitune
1969,160.375,86.5625,96.125,91.5625,RN50,CIFAR100,rot90,rot90,False,equitune
1970,119.625,97.875,77.125,94.9375,RN50,CIFAR100,rot90,rot90,False,equitune
1971,117.75,79.0625,78.0,71.375,RN50,CIFAR100,rot90,rot90,False,equitune
1972,95.375,95.3125,83.8125,70.5,RN50,CIFAR100,rot90,rot90,False,equitune
1973,626.5,83.9375,120.6875,70.625,RN50,CIFAR100,rot90,rot90,False,equitune
1974,123.375,63.1875,77.5625,63.71875,RN50,CIFAR100,rot90,rot90,False,equitune
1975,89.5,59.15625,56.46875,82.5625,RN50,CIFAR100,rot90,rot90,False,equitune
1976,149.5,89.9375,80.5,63.375,RN50,CIFAR100,rot90,rot90,False,equitune
1977,426.75,93.875,81.5625,120.9375,RN50,CIFAR100,rot90,rot90,False,equitune
1978,584.5,79.4375,95.625,59.4375,RN50,CIFAR100,rot90,rot90,False,equitune
1979,103.625,92.6875,93.25,116.5,RN50,CIFAR100,rot90,rot90,False,equitune
1980,577.0,72.125,75.25,105.4375,RN50,CIFAR100,rot90,rot90,False,equitune
1981,236.125,88.4375,63.375,81.0625,RN50,CIFAR100,rot90,rot90,False,equitune
1982,411.25,284.0,420.25,285.25,RN50,CIFAR100,rot90,rot90,False,equitune
1983,166.875,63.0,80.8125,117.9375,RN50,CIFAR100,rot90,rot90,False,equitune
1984,90.1875,68.4375,94.0,82.625,RN50,CIFAR100,rot90,rot90,False,equitune
1985,714.0,113.75,95.9375,156.5,RN50,CIFAR100,rot90,rot90,False,equitune
1986,74.875,103.8125,92.8125,120.0625,RN50,CIFAR100,rot90,rot90,False,equitune
1987,80.6875,75.875,69.0,76.5625,RN50,CIFAR100,rot90,rot90,False,equitune
1988,249.0,74.5,155.375,86.3125,RN50,CIFAR100,rot90,rot90,False,equitune
1989,136.125,69.375,56.5625,119.375,RN50,CIFAR100,rot90,rot90,False,equitune
1990,137.5,106.1875,126.375,62.34375,RN50,CIFAR100,rot90,rot90,False,equitune
1991,110.75,118.125,131.75,133.875,RN50,CIFAR100,rot90,rot90,False,equitune
1992,87.8125,75.3125,128.5,86.8125,RN50,CIFAR100,rot90,rot90,False,equitune
1993,59.6875,80.0,69.125,88.5,RN50,CIFAR100,rot90,rot90,False,equitune
1994,92.5,81.75,51.5,64.0,RN50,CIFAR100,rot90,rot90,False,equitune
1995,68.125,86.4375,85.0,86.1875,RN50,CIFAR100,rot90,rot90,False,equitune
1996,66.9375,75.5,69.75,84.3125,RN50,CIFAR100,rot90,rot90,False,equitune
1997,90.6875,66.8125,80.0,72.625,RN50,CIFAR100,rot90,rot90,False,equitune
1998,80.4375,64.5625,135.0,70.4375,RN50,CIFAR100,rot90,rot90,False,equitune
1999,101.5625,79.125,77.875,76.25,RN50,CIFAR100,rot90,rot90,False,equitune
2000,103.5,91.375,146.5,57.09375,RN50,CIFAR100,rot90,rot90,False,equitune
2001,804.0,93.3125,122.3125,81.6875,RN50,CIFAR100,rot90,rot90,False,equitune
2002,110.3125,77.5,76.5625,104.25,RN50,CIFAR100,rot90,rot90,False,equitune
2003,118.8125,72.625,211.0,81.3125,RN50,CIFAR100,rot90,rot90,False,equitune
2004,1099.0,87.5625,78.5,104.25,RN50,CIFAR100,rot90,rot90,False,equitune
2005,246.0,93.625,79.6875,75.5625,RN50,CIFAR100,rot90,rot90,False,equitune
2006,140.0,94.5625,73.625,114.0625,RN50,CIFAR100,rot90,rot90,False,equitune
2007,270.25,151.125,96.0625,82.875,RN50,CIFAR100,rot90,rot90,False,equitune
2008,110.0625,104.9375,120.3125,112.8125,RN50,CIFAR100,rot90,rot90,False,equitune
2009,95.5625,121.3125,87.1875,92.8125,RN50,CIFAR100,rot90,rot90,False,equitune
2010,105.5625,103.625,116.8125,71.8125,RN50,CIFAR100,rot90,rot90,False,equitune
2011,77.3125,73.6875,66.25,60.96875,RN50,CIFAR100,rot90,rot90,False,equitune
2012,537.0,77.9375,94.875,81.125,RN50,CIFAR100,rot90,rot90,False,equitune
2013,110.6875,51.3125,85.3125,65.625,RN50,CIFAR100,rot90,rot90,False,equitune
2014,67.6875,68.0625,65.125,65.125,RN50,CIFAR100,rot90,rot90,False,equitune
2015,102.625,78.6875,82.875,81.5625,RN50,CIFAR100,rot90,rot90,False,equitune
2016,105.9375,85.0625,83.5625,106.4375,RN50,CIFAR100,rot90,rot90,False,equitune
2017,105.3125,94.8125,92.25,84.5,RN50,CIFAR100,rot90,rot90,False,equitune
2018,95.5625,88.375,55.03125,103.1875,RN50,CIFAR100,rot90,rot90,False,equitune
2019,436.0,61.0625,96.625,73.0625,RN50,CIFAR100,rot90,rot90,False,equitune
2020,282.25,73.5625,72.5,98.3125,RN50,CIFAR100,rot90,rot90,False,equitune
2021,286.25,127.25,96.875,88.125,RN50,CIFAR100,rot90,rot90,False,equitune
2022,165.25,69.125,74.625,86.5,RN50,CIFAR100,rot90,rot90,False,equitune
2023,94.9375,79.375,80.75,74.125,RN50,CIFAR100,rot90,rot90,False,equitune
2024,532.0,68.6875,65.5,73.5,RN50,CIFAR100,rot90,rot90,False,equitune
2025,445.5,95.3125,76.9375,93.1875,RN50,CIFAR100,rot90,rot90,False,equitune
2026,238.875,86.5,90.25,89.75,RN50,CIFAR100,rot90,rot90,False,equitune
2027,136.0,83.75,70.125,85.5625,RN50,CIFAR100,rot90,rot90,False,equitune
2028,64.3125,97.6875,75.0,68.25,RN50,CIFAR100,rot90,rot90,False,equitune
2029,86.3125,92.5625,66.25,62.90625,RN50,CIFAR100,rot90,rot90,False,equitune
2030,335.0,87.3125,94.4375,59.65625,RN50,CIFAR100,rot90,rot90,False,equitune
2031,115.3125,76.625,79.5,78.4375,RN50,CIFAR100,rot90,rot90,False,equitune
2032,634.0,65.25,72.5,84.4375,RN50,CIFAR100,rot90,rot90,False,equitune
2033,386.0,71.25,79.0,60.78125,RN50,CIFAR100,rot90,rot90,False,equitune
2034,225.5,136.125,102.0,105.875,RN50,CIFAR100,rot90,rot90,False,equitune
2035,78.3125,69.0,87.3125,59.5625,RN50,CIFAR100,rot90,rot90,False,equitune
2036,121.875,73.4375,63.46875,85.3125,RN50,CIFAR100,rot90,rot90,False,equitune
2037,130.5,61.15625,105.0,78.875,RN50,CIFAR100,rot90,rot90,False,equitune
2038,105.125,103.25,94.4375,88.6875,RN50,CIFAR100,rot90,rot90,False,equitune
2039,125.9375,78.9375,62.28125,83.3125,RN50,CIFAR100,rot90,rot90,False,equitune
2040,468.5,72.0,78.875,72.4375,RN50,CIFAR100,rot90,rot90,False,equitune
2041,99.875,69.6875,124.75,88.75,RN50,CIFAR100,rot90,rot90,False,equitune
2042,76.0,100.9375,61.28125,80.375,RN50,CIFAR100,rot90,rot90,False,equitune
2043,129.25,79.125,117.4375,101.375,RN50,CIFAR100,rot90,rot90,False,equitune
2044,162.75,72.6875,69.8125,67.75,RN50,CIFAR100,rot90,rot90,False,equitune
2045,107.9375,57.03125,54.4375,63.9375,RN50,CIFAR100,rot90,rot90,False,equitune
2046,153.25,77.0625,108.375,80.75,RN50,CIFAR100,rot90,rot90,False,equitune
2047,55.34375,98.25,57.6875,88.6875,RN50,CIFAR100,rot90,rot90,False,equitune
2048,107.4375,65.25,86.0,82.8125,RN50,CIFAR100,rot90,rot90,False,equitune
2049,102.625,89.1875,83.0625,114.75,RN50,CIFAR100,rot90,rot90,False,equitune
2050,61.53125,93.4375,69.75,74.375,RN50,CIFAR100,rot90,rot90,False,equitune
2051,154.5,79.875,59.90625,70.0625,RN50,CIFAR100,rot90,rot90,False,equitune
2052,111.75,83.5625,120.875,127.1875,RN50,CIFAR100,rot90,rot90,False,equitune
2053,359.5,91.75,141.0,131.875,RN50,CIFAR100,rot90,rot90,False,equitune
2054,99.0,90.0625,86.75,78.125,RN50,CIFAR100,rot90,rot90,False,equitune
2055,183.0,122.5625,114.625,107.8125,RN50,CIFAR100,rot90,rot90,False,equitune
2056,109.4375,79.1875,87.5625,83.625,RN50,CIFAR100,rot90,rot90,False,equitune
2057,72.75,66.875,80.1875,93.6875,RN50,CIFAR100,rot90,rot90,False,equitune
2058,97.125,145.5,100.0625,123.6875,RN50,CIFAR100,rot90,rot90,False,equitune
2059,102.6875,77.5625,67.875,62.6875,RN50,CIFAR100,rot90,rot90,False,equitune
2060,845.5,70.875,72.625,94.6875,RN50,CIFAR100,rot90,rot90,False,equitune
2061,256.25,71.0,58.0,89.4375,RN50,CIFAR100,rot90,rot90,False,equitune
2062,521.5,88.875,54.4375,99.375,RN50,CIFAR100,rot90,rot90,False,equitune
2063,984.0,65.4375,64.6875,63.5625,RN50,CIFAR100,rot90,rot90,False,equitune
2064,86.75,78.1875,77.375,81.5,RN50,CIFAR100,rot90,rot90,False,equitune
2065,1665.0,80.1875,76.6875,63.71875,RN50,CIFAR100,rot90,rot90,False,equitune
2066,105.0625,84.375,78.8125,174.375,RN50,CIFAR100,rot90,rot90,False,equitune
2067,108.0625,60.9375,65.0,91.0625,RN50,CIFAR100,rot90,rot90,False,equitune
2068,277.5,82.9375,62.21875,89.5625,RN50,CIFAR100,rot90,rot90,False,equitune
2069,64.3125,82.4375,66.75,107.125,RN50,CIFAR100,rot90,rot90,False,equitune
2070,98.3125,68.1875,74.5625,79.875,RN50,CIFAR100,rot90,rot90,False,equitune
2071,89.1875,101.0,147.625,107.9375,RN50,CIFAR100,rot90,rot90,False,equitune
2072,93.3125,93.25,87.0,71.875,RN50,CIFAR100,rot90,rot90,False,equitune
2073,97.5625,94.0625,66.375,80.9375,RN50,CIFAR100,rot90,rot90,False,equitune
2074,74.6875,73.5,67.3125,61.375,RN50,CIFAR100,rot90,rot90,False,equitune
2075,87.1875,79.1875,94.25,62.75,RN50,CIFAR100,rot90,rot90,False,equitune
2076,76.9375,96.625,73.8125,135.5,RN50,CIFAR100,rot90,rot90,False,equitune
2077,192.0,119.125,65.625,70.75,RN50,CIFAR100,rot90,rot90,False,equitune
2078,562.5,80.8125,59.46875,71.75,RN50,CIFAR100,rot90,rot90,False,equitune
2079,119.25,100.3125,79.4375,91.375,RN50,CIFAR100,rot90,rot90,False,equitune
2080,86.1875,48.4375,83.125,69.8125,RN50,CIFAR100,rot90,rot90,False,equitune
2081,115.625,95.625,76.875,151.125,RN50,CIFAR100,rot90,rot90,False,equitune
2082,376.0,53.5,67.625,64.6875,RN50,CIFAR100,rot90,rot90,False,equitune
2083,111.625,82.5,93.0,69.5625,RN50,CIFAR100,rot90,rot90,False,equitune
2084,69.25,90.8125,85.6875,69.0,RN50,CIFAR100,rot90,rot90,False,equitune
2085,154.5,100.375,128.25,105.125,RN50,CIFAR100,rot90,rot90,False,equitune
2086,154.25,98.1875,89.75,87.875,RN50,CIFAR100,rot90,rot90,False,equitune
2087,221.875,71.0625,76.9375,69.9375,RN50,CIFAR100,rot90,rot90,False,equitune
2088,137.5,68.1875,82.5625,90.75,RN50,CIFAR100,rot90,rot90,False,equitune
2089,89.75,66.375,83.125,90.375,RN50,CIFAR100,rot90,rot90,False,equitune
2090,75.75,75.6875,68.125,88.8125,RN50,CIFAR100,rot90,rot90,False,equitune
2091,926.0,62.5625,181.75,62.75,RN50,CIFAR100,rot90,rot90,False,equitune
2092,129.875,96.5,86.375,94.125,RN50,CIFAR100,rot90,rot90,False,equitune
2093,107.5,66.875,88.1875,81.875,RN50,CIFAR100,rot90,rot90,False,equitune
2094,96.5,93.1875,81.4375,79.75,RN50,CIFAR100,rot90,rot90,False,equitune
2095,101.5625,73.5625,91.875,93.5625,RN50,CIFAR100,rot90,rot90,False,equitune
2096,89.375,80.875,67.125,75.9375,RN50,CIFAR100,rot90,rot90,False,equitune
2097,90.1875,77.25,205.625,62.59375,RN50,CIFAR100,rot90,rot90,False,equitune
2098,131.0,130.0,147.25,90.375,RN50,CIFAR100,rot90,rot90,False,equitune
2099,82.0625,93.5625,77.8125,79.75,RN50,CIFAR100,rot90,rot90,False,equitune
2100,548.0,75.625,89.5,82.0625,RN50,CIFAR100,rot90,rot90,False,equitune
2101,78.25,68.25,104.5,67.75,RN50,CIFAR100,rot90,rot90,False,equitune
2102,87.6875,69.875,90.8125,56.65625,RN50,CIFAR100,rot90,rot90,False,equitune
2103,120.875,93.75,111.8125,79.375,RN50,CIFAR100,rot90,rot90,False,equitune
2104,73.0625,60.25,62.625,70.8125,RN50,CIFAR100,rot90,rot90,False,equitune
2105,259.25,62.6875,92.1875,72.25,RN50,CIFAR100,rot90,rot90,False,equitune
2106,155.75,142.125,86.375,98.9375,RN50,CIFAR100,rot90,rot90,False,equitune
2107,295.0,89.0,83.375,90.9375,RN50,CIFAR100,rot90,rot90,False,equitune
2108,139.875,151.0,107.1875,135.25,RN50,CIFAR100,rot90,rot90,False,equitune
2109,75.625,61.3125,78.5625,81.5,RN50,CIFAR100,rot90,rot90,False,equitune
2110,71.25,78.4375,65.1875,92.5625,RN50,CIFAR100,rot90,rot90,False,equitune
2111,885.5,71.625,73.3125,63.25,RN50,CIFAR100,rot90,rot90,False,equitune
2112,80.0,64.0625,102.375,66.75,RN50,CIFAR100,rot90,rot90,False,equitune
2113,91.0625,77.375,75.8125,94.5,RN50,CIFAR100,rot90,rot90,False,equitune
2114,132.0,84.0625,68.125,68.0,RN50,CIFAR100,rot90,rot90,False,equitune
2115,160.125,92.1875,129.5,112.375,RN50,CIFAR100,rot90,rot90,False,equitune
2116,55.625,88.5625,78.875,71.9375,RN50,CIFAR100,rot90,rot90,False,equitune
2117,144.375,86.5,65.5,72.8125,RN50,CIFAR100,rot90,rot90,False,equitune
2118,200.625,43.1875,77.6875,82.125,RN50,CIFAR100,rot90,rot90,False,equitune
2119,81.3125,84.5625,77.75,74.1875,RN50,CIFAR100,rot90,rot90,False,equitune
2120,76.0625,68.0625,71.0,74.25,RN50,CIFAR100,rot90,rot90,False,equitune
2121,112.5625,68.625,69.625,65.5,RN50,CIFAR100,rot90,rot90,False,equitune
2122,395.25,62.3125,85.0625,71.9375,RN50,CIFAR100,rot90,rot90,False,equitune
2123,107.0625,114.0625,109.1875,69.1875,RN50,CIFAR100,rot90,rot90,False,equitune
2124,71.875,59.9375,81.875,70.8125,RN50,CIFAR100,rot90,rot90,False,equitune
2125,87.4375,82.125,99.5625,84.0625,RN50,CIFAR100,rot90,rot90,False,equitune
2126,92.375,70.625,96.25,91.9375,RN50,CIFAR100,rot90,rot90,False,equitune
2127,82.1875,131.5,98.0,107.8125,RN50,CIFAR100,rot90,rot90,False,equitune
2128,79.0625,80.8125,71.125,59.59375,RN50,CIFAR100,rot90,rot90,False,equitune
2129,99.0625,74.875,68.5,66.5,RN50,CIFAR100,rot90,rot90,False,equitune
2130,142.0,109.6875,80.5,71.9375,RN50,CIFAR100,rot90,rot90,False,equitune
2131,97.3125,93.25,107.3125,110.5,RN50,CIFAR100,rot90,rot90,False,equitune
2132,71.6875,72.0,89.25,84.0625,RN50,CIFAR100,rot90,rot90,False,equitune
2133,973.5,85.4375,81.0625,67.625,RN50,CIFAR100,rot90,rot90,False,equitune
2134,115.3125,63.0,85.375,87.25,RN50,CIFAR100,rot90,rot90,False,equitune
2135,101.5625,73.1875,58.21875,71.75,RN50,CIFAR100,rot90,rot90,False,equitune
2136,207.125,78.375,116.9375,109.625,RN50,CIFAR100,rot90,rot90,False,equitune
2137,91.875,80.5,86.8125,74.5625,RN50,CIFAR100,rot90,rot90,False,equitune
2138,115.5625,93.75,70.625,79.4375,RN50,CIFAR100,rot90,rot90,False,equitune
2139,1133.0,66.25,68.875,312.75,RN50,CIFAR100,rot90,rot90,False,equitune
2140,278.25,99.0,146.625,110.1875,RN50,CIFAR100,rot90,rot90,False,equitune
2141,79.4375,73.625,101.25,75.9375,RN50,CIFAR100,rot90,rot90,False,equitune
2142,240.875,84.9375,80.875,62.1875,RN50,CIFAR100,rot90,rot90,False,equitune
2143,83.0625,82.625,69.875,71.1875,RN50,CIFAR100,rot90,rot90,False,equitune
2144,373.25,76.8125,71.3125,77.5625,RN50,CIFAR100,rot90,rot90,False,equitune
2145,102.0,69.4375,133.875,104.875,RN50,CIFAR100,rot90,rot90,False,equitune
2146,146.5,86.125,103.8125,87.6875,RN50,CIFAR100,rot90,rot90,False,equitune
2147,230.375,77.9375,62.65625,77.8125,RN50,CIFAR100,rot90,rot90,False,equitune
2148,307.25,61.3125,83.5625,68.5625,RN50,CIFAR100,rot90,rot90,False,equitune
2149,128.375,92.5625,138.875,73.875,RN50,CIFAR100,rot90,rot90,False,equitune
2150,122.4375,65.875,76.1875,97.75,RN50,CIFAR100,rot90,rot90,False,equitune
2151,76.9375,84.125,79.8125,81.25,RN50,CIFAR100,rot90,rot90,False,equitune
2152,145.125,81.5625,73.0,67.5,RN50,CIFAR100,rot90,rot90,False,equitune
2153,994.5,63.0625,90.5,74.1875,RN50,CIFAR100,rot90,rot90,False,equitune
2154,126.4375,76.5625,110.0,93.3125,RN50,CIFAR100,rot90,rot90,False,equitune
2155,86.0625,104.8125,85.8125,83.4375,RN50,CIFAR100,rot90,rot90,False,equitune
2156,75.6875,78.125,77.1875,81.4375,RN50,CIFAR100,rot90,rot90,False,equitune
2157,224.375,92.8125,113.0,95.8125,RN50,CIFAR100,rot90,rot90,False,equitune
2158,70.75,73.5,91.25,70.5,RN50,CIFAR100,rot90,rot90,False,equitune
2159,123.25,81.3125,57.40625,90.3125,RN50,CIFAR100,rot90,rot90,False,equitune
2160,47.90625,69.875,93.1875,84.25,RN50,CIFAR100,rot90,rot90,False,equitune
2161,155.75,115.75,95.125,121.75,RN50,CIFAR100,rot90,rot90,False,equitune
2162,128.875,83.0,93.8125,101.6875,RN50,CIFAR100,rot90,rot90,False,equitune
2163,75.3125,79.375,62.78125,76.5625,RN50,CIFAR100,rot90,rot90,False,equitune
2164,627.0,217.75,137.375,270.5,RN50,CIFAR100,rot90,rot90,False,equitune
2165,510.0,91.5,71.6875,75.125,RN50,CIFAR100,rot90,rot90,False,equitune
2166,100.875,83.1875,107.0625,71.5,RN50,CIFAR100,rot90,rot90,False,equitune
2167,104.125,70.75,87.0,66.375,RN50,CIFAR100,rot90,rot90,False,equitune
