,0,90,180,270,model_name,dataset_name,group_name,data_transformations,full_finetune,method
66,150.5,90.9375,81.4375,74.75,RN101,CIFAR100,rot90,rot90,False,equitune
67,133.375,125.0625,127.25,96.8125,RN101,CIFAR100,rot90,rot90,False,equitune
68,159.375,89.9375,201.125,74.25,RN101,CIFAR100,rot90,rot90,False,equitune
69,80.625,58.8125,64.75,86.75,RN101,CIFAR100,rot90,rot90,False,equitune
70,111.1875,80.3125,94.625,117.6875,RN101,CIFAR100,rot90,rot90,False,equitune
71,128.625,77.75,142.875,54.28125,RN101,CIFAR100,rot90,rot90,False,equitune
72,63.875,62.0625,73.125,97.5,RN101,CIFAR100,rot90,rot90,False,equitune
73,86.75,116.125,73.6875,81.6875,RN101,CIFAR100,rot90,rot90,False,equitune
74,52.9375,74.875,67.375,66.25,RN101,CIFAR100,rot90,rot90,False,equitune
75,324.25,69.9375,64.8125,66.5,RN101,CIFAR100,rot90,rot90,False,equitune
76,153.25,125.75,219.125,141.875,RN101,CIFAR100,rot90,rot90,False,equitune
77,92.8125,73.625,82.6875,65.375,RN101,CIFAR100,rot90,rot90,False,equitune
78,56.21875,71.4375,68.625,72.875,RN101,CIFAR100,rot90,rot90,False,equitune
79,281.5,87.625,171.625,99.0,RN101,CIFAR100,rot90,rot90,False,equitune
80,526.5,64.375,413.5,58.3125,RN101,CIFAR100,rot90,rot90,False,equitune
81,107.9375,70.0,85.375,63.78125,RN101,CIFAR100,rot90,rot90,False,equitune
82,106.0625,108.8125,74.0,109.5625,RN101,CIFAR100,rot90,rot90,False,equitune
83,65.9375,66.5,51.375,70.375,RN101,CIFAR100,rot90,rot90,False,equitune
84,83.5625,77.1875,73.9375,58.875,RN101,CIFAR100,rot90,rot90,False,equitune
85,399.5,64.875,67.5625,63.15625,RN101,CIFAR100,rot90,rot90,False,equitune
86,80.9375,76.1875,72.8125,65.875,RN101,CIFAR100,rot90,rot90,False,equitune
87,355.5,55.53125,72.0625,210.625,RN101,CIFAR100,rot90,rot90,False,equitune
88,174.0,71.0,52.125,51.03125,RN101,CIFAR100,rot90,rot90,False,equitune
89,75.8125,75.5,76.875,83.875,RN101,CIFAR100,rot90,rot90,False,equitune
90,72.6875,76.5625,175.0,60.4375,RN101,CIFAR100,rot90,rot90,False,equitune
91,74.375,82.75,63.5,69.4375,RN101,CIFAR100,rot90,rot90,False,equitune
92,56.15625,50.53125,74.3125,69.3125,RN101,CIFAR100,rot90,rot90,False,equitune
93,248.625,83.5625,73.1875,53.03125,RN101,CIFAR100,rot90,rot90,False,equitune
94,276.25,127.75,203.125,125.375,RN101,CIFAR100,rot90,rot90,False,equitune
95,252.5,67.3125,246.875,97.875,RN101,CIFAR100,rot90,rot90,False,equitune
96,54.15625,72.375,62.46875,138.75,RN101,CIFAR100,rot90,rot90,False,equitune
97,70.125,79.8125,61.09375,77.3125,RN101,CIFAR100,rot90,rot90,False,equitune
98,325.25,61.4375,89.0,63.4375,RN101,CIFAR100,rot90,rot90,False,equitune
99,360.75,175.375,56.5625,60.875,RN101,CIFAR100,rot90,rot90,False,equitune
100,71.375,83.0,59.65625,88.125,RN101,CIFAR100,rot90,rot90,False,equitune
101,61.3125,94.875,68.9375,55.96875,RN101,CIFAR100,rot90,rot90,False,equitune
102,134.875,68.125,51.28125,74.6875,RN101,CIFAR100,rot90,rot90,False,equitune
103,59.1875,51.125,81.0,64.0625,RN101,CIFAR100,rot90,rot90,False,equitune
104,218.5,61.75,65.5,69.5625,RN101,CIFAR100,rot90,rot90,False,equitune
105,176.625,63.71875,64.75,59.71875,RN101,CIFAR100,rot90,rot90,False,equitune
106,392.5,94.5,87.8125,53.71875,RN101,CIFAR100,rot90,rot90,False,equitune
107,820.5,57.25,59.65625,115.1875,RN101,CIFAR100,rot90,rot90,False,equitune
108,78.125,76.0,90.625,73.4375,RN101,CIFAR100,rot90,rot90,False,equitune
109,555.5,73.25,68.9375,63.75,RN101,CIFAR100,rot90,rot90,False,equitune
110,97.5,68.625,55.6875,67.75,RN101,CIFAR100,rot90,rot90,False,equitune
111,693.5,180.5,186.625,96.4375,RN101,CIFAR100,rot90,rot90,False,equitune
112,80.375,67.1875,64.1875,74.25,RN101,CIFAR100,rot90,rot90,False,equitune
113,62.59375,72.9375,64.8125,69.1875,RN101,CIFAR100,rot90,rot90,False,equitune
114,140.125,61.5,81.9375,54.15625,RN101,CIFAR100,rot90,rot90,False,equitune
115,416.75,57.09375,67.0625,63.78125,RN101,CIFAR100,rot90,rot90,False,equitune
116,326.0,73.125,97.4375,193.0,RN101,CIFAR100,rot90,rot90,False,equitune
117,237.5,95.8125,74.5,71.0,RN101,CIFAR100,rot90,rot90,False,equitune
118,63.25,72.5625,59.21875,75.4375,RN101,CIFAR100,rot90,rot90,False,equitune
119,241.875,153.25,61.9375,150.0,RN101,CIFAR100,rot90,rot90,False,equitune
120,198.625,59.5625,64.5,67.5625,RN101,CIFAR100,rot90,rot90,False,equitune
121,261.0,79.6875,90.0625,53.25,RN101,CIFAR100,rot90,rot90,False,equitune
122,396.5,79.5,81.375,75.5,RN101,CIFAR100,rot90,rot90,False,equitune
123,81.0,64.1875,90.5,55.875,RN101,CIFAR100,rot90,rot90,False,equitune
124,342.5,67.125,76.125,69.875,RN101,CIFAR100,rot90,rot90,False,equitune
125,89.375,91.5625,143.5,76.5625,RN101,CIFAR100,rot90,rot90,False,equitune
126,167.875,74.6875,100.1875,69.6875,RN101,CIFAR100,rot90,rot90,False,equitune
127,134.875,99.625,163.75,79.25,RN101,CIFAR100,rot90,rot90,False,equitune
128,114.125,81.75,70.3125,64.5625,RN101,CIFAR100,rot90,rot90,False,equitune
129,288.25,69.0,82.4375,84.75,RN101,CIFAR100,rot90,rot90,False,equitune
130,50.5625,57.9375,70.0,63.875,RN101,CIFAR100,rot90,rot90,False,equitune
131,87.875,69.0,60.65625,64.5,RN101,CIFAR100,rot90,rot90,False,equitune
132,73.625,64.4375,87.625,84.5,RN101,CIFAR100,rot90,rot90,False,equitune
133,64.3125,71.125,67.9375,88.5625,RN101,CIFAR100,rot90,rot90,False,equitune
134,115.4375,99.3125,63.84375,115.75,RN101,CIFAR100,rot90,rot90,False,equitune
135,65.125,53.78125,65.8125,56.5625,RN101,CIFAR100,rot90,rot90,False,equitune
136,852.0,58.71875,78.375,75.75,RN101,CIFAR100,rot90,rot90,False,equitune
137,117.0625,79.4375,88.1875,51.1875,RN101,CIFAR100,rot90,rot90,False,equitune
138,353.5,55.53125,67.8125,66.5,RN101,CIFAR100,rot90,rot90,False,equitune
139,310.0,86.125,210.75,154.375,RN101,CIFAR100,rot90,rot90,False,equitune
140,85.4375,74.0625,65.1875,72.0625,RN101,CIFAR100,rot90,rot90,False,equitune
141,292.25,288.75,73.25,126.5625,RN101,CIFAR100,rot90,rot90,False,equitune
142,250.375,83.3125,71.6875,66.25,RN101,CIFAR100,rot90,rot90,False,equitune
143,277.0,61.40625,75.9375,68.5,RN101,CIFAR100,rot90,rot90,False,equitune
144,74.375,123.6875,135.125,104.5625,RN101,CIFAR100,rot90,rot90,False,equitune
145,73.125,65.125,68.75,54.09375,RN101,CIFAR100,rot90,rot90,False,equitune
146,214.25,62.84375,84.125,53.53125,RN101,CIFAR100,rot90,rot90,False,equitune
147,267.5,67.4375,92.0625,68.625,RN101,CIFAR100,rot90,rot90,False,equitune
148,181.25,229.875,287.0,138.875,RN101,CIFAR100,rot90,rot90,False,equitune
149,285.75,72.5625,66.9375,62.65625,RN101,CIFAR100,rot90,rot90,False,equitune
150,327.75,74.8125,60.71875,67.75,RN101,CIFAR100,rot90,rot90,False,equitune
151,71.0625,104.9375,57.65625,94.1875,RN101,CIFAR100,rot90,rot90,False,equitune
152,83.5,66.1875,71.5625,65.4375,RN101,CIFAR100,rot90,rot90,False,equitune
153,632.0,81.4375,141.0,65.75,RN101,CIFAR100,rot90,rot90,False,equitune
154,83.9375,80.0,87.9375,75.875,RN101,CIFAR100,rot90,rot90,False,equitune
155,83.4375,70.3125,65.0625,73.5,RN101,CIFAR100,rot90,rot90,False,equitune
156,324.5,71.25,61.09375,77.4375,RN101,CIFAR100,rot90,rot90,False,equitune
157,96.5625,91.0625,89.625,87.625,RN101,CIFAR100,rot90,rot90,False,equitune
158,72.125,71.5,70.875,76.0625,RN101,CIFAR100,rot90,rot90,False,equitune
159,220.5,55.71875,177.75,68.1875,RN101,CIFAR100,rot90,rot90,False,equitune
160,133.625,61.25,66.6875,90.1875,RN101,CIFAR100,rot90,rot90,False,equitune
161,484.75,75.1875,78.5625,112.1875,RN101,CIFAR100,rot90,rot90,False,equitune
162,103.1875,81.75,145.125,75.6875,RN101,CIFAR100,rot90,rot90,False,equitune
163,105.8125,59.09375,74.125,78.75,RN101,CIFAR100,rot90,rot90,False,equitune
164,60.28125,77.8125,82.375,57.0,RN101,CIFAR100,rot90,rot90,False,equitune
165,94.6875,51.21875,69.0625,68.0,RN101,CIFAR100,rot90,rot90,False,equitune
166,75.875,50.34375,74.8125,76.8125,RN101,CIFAR100,rot90,rot90,False,equitune
167,59.25,85.0625,70.5625,70.1875,RN101,CIFAR100,rot90,rot90,False,equitune
168,72.0625,85.0,100.8125,77.75,RN101,CIFAR100,rot90,rot90,False,equitune
169,57.0625,94.0,61.125,72.5625,RN101,CIFAR100,rot90,rot90,False,equitune
170,119.625,66.5,52.0,67.25,RN101,CIFAR100,rot90,rot90,False,equitune
171,349.5,61.375,81.625,73.4375,RN101,CIFAR100,rot90,rot90,False,equitune
172,85.9375,76.75,71.75,75.9375,RN101,CIFAR100,rot90,rot90,False,equitune
173,59.375,67.5625,57.6875,70.5625,RN101,CIFAR100,rot90,rot90,False,equitune
174,67.1875,75.125,70.5,56.71875,RN101,CIFAR100,rot90,rot90,False,equitune
175,51.5,104.875,73.75,76.75,RN101,CIFAR100,rot90,rot90,False,equitune
176,67.5625,72.125,62.96875,77.0625,RN101,CIFAR100,rot90,rot90,False,equitune
177,84.375,87.125,122.8125,67.875,RN101,CIFAR100,rot90,rot90,False,equitune
178,58.9375,79.375,74.375,60.9375,RN101,CIFAR100,rot90,rot90,False,equitune
179,130.875,78.25,71.8125,90.75,RN101,CIFAR100,rot90,rot90,False,equitune
180,108.5,97.1875,90.75,202.75,RN101,CIFAR100,rot90,rot90,False,equitune
181,69.875,66.625,69.0,62.9375,RN101,CIFAR100,rot90,rot90,False,equitune
182,240.375,137.75,116.125,130.25,RN101,CIFAR100,rot90,rot90,False,equitune
183,345.75,75.5625,54.875,84.9375,RN101,CIFAR100,rot90,rot90,False,equitune
184,75.4375,57.75,72.5,70.25,RN101,CIFAR100,rot90,rot90,False,equitune
185,96.5,70.375,71.5,78.0625,RN101,CIFAR100,rot90,rot90,False,equitune
186,122.25,70.1875,115.375,72.0625,RN101,CIFAR100,rot90,rot90,False,equitune
187,72.3125,63.90625,65.0,56.5,RN101,CIFAR100,rot90,rot90,False,equitune
188,70.1875,76.9375,53.53125,74.875,RN101,CIFAR100,rot90,rot90,False,equitune
189,85.375,61.90625,76.125,47.9375,RN101,CIFAR100,rot90,rot90,False,equitune
190,591.5,140.75,178.0,101.0,RN101,CIFAR100,rot90,rot90,False,equitune
191,60.90625,64.5625,65.375,82.0,RN101,CIFAR100,rot90,rot90,False,equitune
192,53.0,69.625,66.75,73.4375,RN101,CIFAR100,rot90,rot90,False,equitune
193,365.75,66.4375,250.875,65.875,RN101,CIFAR100,rot90,rot90,False,equitune
194,133.125,66.5625,78.8125,126.75,RN101,CIFAR100,rot90,rot90,False,equitune
195,91.75,71.1875,68.625,87.5625,RN101,CIFAR100,rot90,rot90,False,equitune
196,718.5,75.5625,59.78125,67.0,RN101,CIFAR100,rot90,rot90,False,equitune
197,160.0,121.0625,130.5,169.625,RN101,CIFAR100,rot90,rot90,False,equitune
198,375.0,213.875,103.4375,130.75,RN101,CIFAR100,rot90,rot90,False,equitune
199,76.0625,120.625,146.25,108.5625,RN101,CIFAR100,rot90,rot90,False,equitune
200,82.875,62.34375,55.1875,70.0,RN101,CIFAR100,rot90,rot90,False,equitune
201,106.4375,77.0,72.375,87.8125,RN101,CIFAR100,rot90,rot90,False,equitune
202,829.5,203.5,65.625,77.6875,RN101,CIFAR100,rot90,rot90,False,equitune
203,840.0,50.46875,62.28125,81.0,RN101,CIFAR100,rot90,rot90,False,equitune
204,80.3125,81.25,75.3125,90.0625,RN101,CIFAR100,rot90,rot90,False,equitune
205,79.75,46.84375,66.1875,69.625,RN101,CIFAR100,rot90,rot90,False,equitune
206,74.25,59.96875,83.8125,64.5625,RN101,CIFAR100,rot90,rot90,False,equitune
207,490.0,72.5625,75.6875,63.0625,RN101,CIFAR100,rot90,rot90,False,equitune
208,200.75,72.875,66.75,60.1875,RN101,CIFAR100,rot90,rot90,False,equitune
209,67.0625,84.5,69.1875,95.3125,RN101,CIFAR100,rot90,rot90,False,equitune
210,59.28125,105.0,66.4375,59.875,RN101,CIFAR100,rot90,rot90,False,equitune
211,233.5,139.375,61.40625,68.875,RN101,CIFAR100,rot90,rot90,False,equitune
212,621.0,66.9375,77.3125,74.3125,RN101,CIFAR100,rot90,rot90,False,equitune
213,292.75,191.5,372.5,267.75,RN101,CIFAR100,rot90,rot90,False,equitune
214,118.1875,68.875,56.40625,80.0625,RN101,CIFAR100,rot90,rot90,False,equitune
215,226.375,58.96875,138.75,84.875,RN101,CIFAR100,rot90,rot90,False,equitune
216,85.8125,57.21875,65.875,94.0625,RN101,CIFAR100,rot90,rot90,False,equitune
217,94.625,77.875,96.625,71.5,RN101,CIFAR100,rot90,rot90,False,equitune
218,100.125,89.25,107.5,64.0625,RN101,CIFAR100,rot90,rot90,False,equitune
219,409.25,62.5,553.5,70.1875,RN101,CIFAR100,rot90,rot90,False,equitune
220,115.0,80.3125,65.25,99.8125,RN101,CIFAR100,rot90,rot90,False,equitune
221,121.0,67.125,169.125,75.5625,RN101,CIFAR100,rot90,rot90,False,equitune
222,62.5,72.25,54.3125,61.625,RN101,CIFAR100,rot90,rot90,False,equitune
223,94.125,81.0625,75.25,69.6875,RN101,CIFAR100,rot90,rot90,False,equitune
224,230.5,54.6875,60.40625,54.0,RN101,CIFAR100,rot90,rot90,False,equitune
225,89.8125,61.21875,83.9375,74.5,RN101,CIFAR100,rot90,rot90,False,equitune
226,92.875,59.84375,73.375,74.0625,RN101,CIFAR100,rot90,rot90,False,equitune
227,106.8125,79.125,55.4375,80.25,RN101,CIFAR100,rot90,rot90,False,equitune
228,94.0625,72.625,84.5625,79.625,RN101,CIFAR100,rot90,rot90,False,equitune
229,603.0,85.0625,295.5,62.65625,RN101,CIFAR100,rot90,rot90,False,equitune
230,215.875,79.875,76.5625,54.03125,RN101,CIFAR100,rot90,rot90,False,equitune
231,73.5,62.28125,82.375,82.375,RN101,CIFAR100,rot90,rot90,False,equitune
232,228.875,70.6875,65.0625,59.46875,RN101,CIFAR100,rot90,rot90,False,equitune
233,140.5,132.25,65.4375,124.75,RN101,CIFAR100,rot90,rot90,False,equitune
234,160.75,72.6875,63.96875,111.375,RN101,CIFAR100,rot90,rot90,False,equitune
235,105.6875,83.0,64.0,57.5625,RN101,CIFAR100,rot90,rot90,False,equitune
236,169.25,106.3125,124.4375,94.5,RN101,CIFAR100,rot90,rot90,False,equitune
237,95.9375,67.0,53.8125,78.3125,RN101,CIFAR100,rot90,rot90,False,equitune
238,106.75,84.375,144.375,195.75,RN101,CIFAR100,rot90,rot90,False,equitune
239,138.125,72.875,98.375,90.125,RN101,CIFAR100,rot90,rot90,False,equitune
240,205.625,144.125,211.25,103.4375,RN101,CIFAR100,rot90,rot90,False,equitune
241,80.6875,88.0625,80.875,110.75,RN101,CIFAR100,rot90,rot90,False,equitune
242,260.75,54.125,61.4375,43.53125,RN101,CIFAR100,rot90,rot90,False,equitune
243,67.375,64.4375,63.34375,58.21875,RN101,CIFAR100,rot90,rot90,False,equitune
244,154.5,89.9375,69.8125,121.5,RN101,CIFAR100,rot90,rot90,False,equitune
245,71.9375,94.8125,92.6875,96.0625,RN101,CIFAR100,rot90,rot90,False,equitune
246,90.125,135.5,76.8125,73.9375,RN101,CIFAR100,rot90,rot90,False,equitune
247,122.6875,63.53125,75.4375,76.75,RN101,CIFAR100,rot90,rot90,False,equitune
248,73.875,65.25,67.8125,74.75,RN101,CIFAR100,rot90,rot90,False,equitune
249,88.9375,209.0,114.875,76.8125,RN101,CIFAR100,rot90,rot90,False,equitune
250,92.5625,73.6875,176.25,69.875,RN101,CIFAR100,rot90,rot90,False,equitune
251,123.4375,71.4375,58.34375,60.625,RN101,CIFAR100,rot90,rot90,False,equitune
252,83.0,74.875,72.0625,60.84375,RN101,CIFAR100,rot90,rot90,False,equitune
253,250.0,90.5625,72.875,78.375,RN101,CIFAR100,rot90,rot90,False,equitune
254,60.96875,65.0,69.75,76.4375,RN101,CIFAR100,rot90,rot90,False,equitune
255,66.625,61.5,58.8125,71.375,RN101,CIFAR100,rot90,rot90,False,equitune
256,588.5,74.25,119.4375,102.4375,RN101,CIFAR100,rot90,rot90,False,equitune
257,91.4375,75.6875,72.125,60.375,RN101,CIFAR100,rot90,rot90,False,equitune
258,97.125,64.9375,94.4375,64.625,RN101,CIFAR100,rot90,rot90,False,equitune
259,71.375,66.3125,100.75,83.6875,RN101,CIFAR100,rot90,rot90,False,equitune
260,128.25,102.875,72.1875,67.0,RN101,CIFAR100,rot90,rot90,False,equitune
261,73.9375,95.875,73.4375,120.3125,RN101,CIFAR100,rot90,rot90,False,equitune
262,994.5,72.125,71.875,67.5625,RN101,CIFAR100,rot90,rot90,False,equitune
263,95.625,71.1875,70.5,58.875,RN101,CIFAR100,rot90,rot90,False,equitune
264,175.125,76.875,54.875,63.8125,RN101,CIFAR100,rot90,rot90,False,equitune
265,67.75,59.625,73.0,70.625,RN101,CIFAR100,rot90,rot90,False,equitune
266,106.125,59.90625,77.0625,135.75,RN101,CIFAR100,rot90,rot90,False,equitune
267,89.75,80.125,75.25,61.78125,RN101,CIFAR100,rot90,rot90,False,equitune
268,74.5625,70.9375,73.1875,63.03125,RN101,CIFAR100,rot90,rot90,False,equitune
269,113.3125,89.6875,93.75,89.75,RN101,CIFAR100,rot90,rot90,False,equitune
270,65.125,71.0,74.625,65.3125,RN101,CIFAR100,rot90,rot90,False,equitune
271,285.75,84.4375,402.5,75.375,RN101,CIFAR100,rot90,rot90,False,equitune
272,799.5,70.5625,92.625,71.4375,RN101,CIFAR100,rot90,rot90,False,equitune
273,92.8125,152.625,95.8125,97.1875,RN101,CIFAR100,rot90,rot90,False,equitune
274,65.0,70.6875,69.875,64.0,RN101,CIFAR100,rot90,rot90,False,equitune
275,72.25,67.375,76.125,74.75,RN101,CIFAR100,rot90,rot90,False,equitune
276,57.25,64.25,106.0625,73.9375,RN101,CIFAR100,rot90,rot90,False,equitune
277,84.8125,50.84375,72.5,101.375,RN101,CIFAR100,rot90,rot90,False,equitune
278,65.6875,68.3125,66.8125,63.34375,RN101,CIFAR100,rot90,rot90,False,equitune
279,64.4375,80.125,91.3125,90.5625,RN101,CIFAR100,rot90,rot90,False,equitune
280,95.125,65.875,56.0,73.5,RN101,CIFAR100,rot90,rot90,False,equitune
281,487.75,73.75,124.625,135.5,RN101,CIFAR100,rot90,rot90,False,equitune
282,77.625,66.625,75.0625,48.84375,RN101,CIFAR100,rot90,rot90,False,equitune
283,291.5,47.6875,95.0,102.9375,RN101,CIFAR100,rot90,rot90,False,equitune
284,224.0,178.75,332.5,75.875,RN101,CIFAR100,rot90,rot90,False,equitune
285,176.125,74.875,70.0,66.0,RN101,CIFAR100,rot90,rot90,False,equitune
286,63.25,68.0625,73.4375,60.875,RN101,CIFAR100,rot90,rot90,False,equitune
287,140.375,116.6875,69.125,62.53125,RN101,CIFAR100,rot90,rot90,False,equitune
288,199.875,64.4375,189.25,88.5625,RN101,CIFAR100,rot90,rot90,False,equitune
289,67.1875,66.4375,80.75,78.6875,RN101,CIFAR100,rot90,rot90,False,equitune
290,78.5,89.9375,92.625,81.6875,RN101,CIFAR100,rot90,rot90,False,equitune
291,224.375,73.0625,68.5625,57.46875,RN101,CIFAR100,rot90,rot90,False,equitune
292,119.8125,127.9375,143.5,96.375,RN101,CIFAR100,rot90,rot90,False,equitune
293,59.8125,70.375,76.6875,55.1875,RN101,CIFAR100,rot90,rot90,False,equitune
294,531.0,64.8125,70.0,57.4375,RN101,CIFAR100,rot90,rot90,False,equitune
295,226.125,75.5,62.625,69.6875,RN101,CIFAR100,rot90,rot90,False,equitune
296,245.625,90.9375,139.25,54.5625,RN101,CIFAR100,rot90,rot90,False,equitune
297,45.78125,71.1875,57.1875,73.75,RN101,CIFAR100,rot90,rot90,False,equitune
298,227.75,191.0,55.0,84.3125,RN101,CIFAR100,rot90,rot90,False,equitune
299,488.5,59.0625,52.25,58.4375,RN101,CIFAR100,rot90,rot90,False,equitune
300,213.0,55.21875,86.9375,61.71875,RN101,CIFAR100,rot90,rot90,False,equitune
301,280.25,79.0625,71.125,112.3125,RN101,CIFAR100,rot90,rot90,False,equitune
302,143.0,75.9375,66.9375,72.6875,RN101,CIFAR100,rot90,rot90,False,equitune
303,92.8125,74.25,77.875,70.1875,RN101,CIFAR100,rot90,rot90,False,equitune
304,270.5,173.875,176.5,322.5,RN101,CIFAR100,rot90,rot90,False,equitune
305,75.875,60.46875,98.125,71.25,RN101,CIFAR100,rot90,rot90,False,equitune
306,163.5,83.1875,64.8125,53.59375,RN101,CIFAR100,rot90,rot90,False,equitune
307,205.625,59.40625,67.875,68.0625,RN101,CIFAR100,rot90,rot90,False,equitune
308,59.875,69.0625,62.71875,70.375,RN101,CIFAR100,rot90,rot90,False,equitune
309,234.5,67.125,65.4375,105.25,RN101,CIFAR100,rot90,rot90,False,equitune
